"","longitude","latitude","datetime"
"2030",-71.1192,42.314338,2022-01-01 15:28:46
"2031",-71.119247,42.314313,2022-01-01 15:28:47
"2032",-71.119279,42.314297,2022-01-01 15:28:49
"2033",-71.119309,42.314278,2022-01-01 15:28:50
"2034",-71.119343,42.314246,2022-01-01 15:28:51
"2035",-71.119372,42.314221,2022-01-01 15:28:53
"2036",-71.119409,42.314197,2022-01-01 15:28:54
"2037",-71.119435,42.314175,2022-01-01 15:28:56
"2038",-71.119471,42.314148,2022-01-01 15:28:57
"2039",-71.11952,42.314113,2022-01-01 15:28:59
"2040",-71.119538,42.3141,2022-01-01 15:29:00
"2041",-71.119555,42.314087,2022-01-01 15:29:01
"2042",-71.119579,42.314069,2022-01-01 15:29:02
"2043",-71.119599,42.314053,2022-01-01 15:29:04
"2044",-71.119631,42.314029,2022-01-01 15:29:05
"2045",-71.119642,42.314021,2022-01-01 15:29:06
"2046",-71.119677,42.313997,2022-01-01 15:29:07
"2047",-71.119725,42.313974,2022-01-01 15:29:09
"2048",-71.119741,42.313965,2022-01-01 15:29:10
"2049",-71.119757,42.313956,2022-01-01 15:29:11
"2050",-71.119777,42.313945,2022-01-01 15:29:12
"2051",-71.119819,42.313931,2022-01-01 15:29:14
"2052",-71.119855,42.313936,2022-01-01 15:29:15
"2053",-71.119875,42.313944,2022-01-01 15:29:16
"2054",-71.119895,42.313945,2022-01-01 15:29:18
"2055",-71.119914,42.313945,2022-01-01 15:29:19
"2056",-71.119932,42.313944,2022-01-01 15:29:20
"2057",-71.11996,42.313941,2022-01-01 15:29:22
"2058",-71.119977,42.313941,2022-01-01 15:29:23
"2059",-71.120002,42.313939,2022-01-01 15:29:24
"2060",-71.12004,42.313939,2022-01-01 15:29:26
"2061",-71.120052,42.31394,2022-01-01 15:29:27
"2062",-71.120086,42.313941,2022-01-01 15:29:29
"2063",-71.120097,42.313942,2022-01-01 15:29:30
"2064",-71.120109,42.313943,2022-01-01 15:29:31
"2065",-71.120147,42.31395,2022-01-01 15:29:33
"2066",-71.120159,42.313952,2022-01-01 15:29:34
"2067",-71.120177,42.313957,2022-01-01 15:29:36
"2068",-71.120196,42.313961,2022-01-01 15:29:37
"2069",-71.120214,42.313968,2022-01-01 15:29:38
"2070",-71.120237,42.31398,2022-01-01 15:29:39
"2071",-71.120275,42.314,2022-01-01 15:29:41
"2072",-71.120309,42.314011,2022-01-01 15:29:42
"2073",-71.120335,42.31402,2022-01-01 15:29:43
"2074",-71.120369,42.314033,2022-01-01 15:29:45
"2075",-71.120418,42.314053,2022-01-01 15:29:46
"2076",-71.120436,42.31406,2022-01-01 15:29:47
"2077",-71.120475,42.314075,2022-01-01 15:29:49
"2078",-71.120507,42.314088,2022-01-01 15:29:50
"2079",-71.120559,42.31411,2022-01-01 15:29:52
"2080",-71.120603,42.31413,2022-01-01 15:29:53
"2081",-71.120649,42.314143,2022-01-01 15:29:55
"2082",-71.120688,42.314156,2022-01-01 15:29:56
"2083",-71.120744,42.314179,2022-01-01 15:29:57
"2084",-71.120769,42.314189,2022-01-01 15:29:58
"2085",-71.12081,42.314208,2022-01-01 15:30:00
"2086",-71.120864,42.314227,2022-01-01 15:30:01
"2087",-71.120909,42.314242,2022-01-01 15:30:03
"2088",-71.120962,42.314259,2022-01-01 15:30:04
"2089",-71.121001,42.314269,2022-01-01 15:30:05
"2090",-71.121041,42.314278,2022-01-01 15:30:07
"2091",-71.121085,42.314287,2022-01-01 15:30:08
"2092",-71.121142,42.314297,2022-01-01 15:30:10
"2093",-71.121185,42.314303,2022-01-01 15:30:11
"2094",-71.121246,42.314306,2022-01-01 15:30:12
"2095",-71.121294,42.314308,2022-01-01 15:30:14
"2096",-71.121344,42.314312,2022-01-01 15:30:15
"2097",-71.121384,42.314318,2022-01-01 15:30:17
"2098",-71.121429,42.314332,2022-01-01 15:30:18
"2099",-71.121472,42.314348,2022-01-01 15:30:20
"2100",-71.121522,42.314373,2022-01-01 15:30:21
"2101",-71.121566,42.314397,2022-01-01 15:30:23
"2102",-71.1216,42.314415,2022-01-01 15:30:24
"2103",-71.12166,42.314448,2022-01-01 15:30:26
"2104",-71.121712,42.314476,2022-01-01 15:30:27
"2105",-71.121759,42.314504,2022-01-01 15:30:29
"2106",-71.121796,42.314529,2022-01-01 15:30:30
"2107",-71.121826,42.314548,2022-01-01 15:30:31
"2108",-71.121886,42.314585,2022-01-01 15:30:33
"2109",-71.121917,42.314602,2022-01-01 15:30:34
"2110",-71.121952,42.314622,2022-01-01 15:30:35
"2111",-71.121984,42.31464,2022-01-01 15:30:36
"2112",-71.122037,42.314661,2022-01-01 15:30:37
"2113",-71.122088,42.314673,2022-01-01 15:30:39
"2114",-71.122147,42.31468,2022-01-01 15:30:40
"2115",-71.122201,42.314682,2022-01-01 15:30:42
"2116",-71.122239,42.314682,2022-01-01 15:30:43
"2117",-71.122277,42.314682,2022-01-01 15:30:44
"2118",-71.122326,42.314681,2022-01-01 15:30:45
"2119",-71.122378,42.31468,2022-01-01 15:30:47
"2120",-71.122434,42.314675,2022-01-01 15:30:48
"2121",-71.122483,42.314676,2022-01-01 15:30:50
"2122",-71.122532,42.314673,2022-01-01 15:30:51
"2123",-71.122583,42.314682,2022-01-01 15:30:52
"2124",-71.122603,42.314686,2022-01-01 15:30:53
"2125",-71.122645,42.314695,2022-01-01 15:30:55
"2126",-71.122696,42.314712,2022-01-01 15:30:56
"2127",-71.122738,42.314731,2022-01-01 15:30:58
"2128",-71.122785,42.314755,2022-01-01 15:30:59
"2129",-71.122832,42.314777,2022-01-01 15:31:01
"2130",-71.122875,42.314802,2022-01-01 15:31:02
"2131",-71.122911,42.314832,2022-01-01 15:31:04
"2132",-71.12293,42.314855,2022-01-01 15:31:05
"2133",-71.12297,42.314896,2022-01-01 15:31:07
"2134",-71.122995,42.314927,2022-01-01 15:31:08
"2135",-71.123017,42.314959,2022-01-01 15:31:10
"2136",-71.123031,42.314993,2022-01-01 15:31:11
"2137",-71.123041,42.315047,2022-01-01 15:31:13
"2138",-71.123041,42.315067,2022-01-01 15:31:14
"2139",-71.12304,42.315087,2022-01-01 15:31:15
"2140",-71.12304,42.31511,2022-01-01 15:31:16
"2141",-71.123035,42.315138,2022-01-01 15:31:18
"2142",-71.123027,42.315171,2022-01-01 15:31:19
"2143",-71.12302,42.315199,2022-01-01 15:31:21
"2144",-71.123007,42.31523,2022-01-01 15:31:22
"2145",-71.122997,42.315261,2022-01-01 15:31:24
"2146",-71.122984,42.315291,2022-01-01 15:31:25
"2147",-71.122971,42.315322,2022-01-01 15:31:27
"2148",-71.122958,42.315352,2022-01-01 15:31:28
"2149",-71.122947,42.31538,2022-01-01 15:31:30
"2150",-71.122937,42.315401,2022-01-01 15:31:31
"2151",-71.12292,42.315442,2022-01-01 15:31:33
"2152",-71.122908,42.315478,2022-01-01 15:31:34
"2153",-71.122895,42.315514,2022-01-01 15:31:35
"2154",-71.122885,42.315545,2022-01-01 15:31:37
"2155",-71.122875,42.315585,2022-01-01 15:31:38
"2156",-71.122869,42.315621,2022-01-01 15:31:40
"2157",-71.122863,42.315664,2022-01-01 15:31:41
"2158",-71.12286,42.315707,2022-01-01 15:31:43
"2159",-71.122858,42.315758,2022-01-01 15:31:44
"2160",-71.122862,42.315808,2022-01-01 15:31:46
"2161",-71.122867,42.315847,2022-01-01 15:31:47
"2162",-71.122871,42.315876,2022-01-01 15:31:48
"2163",-71.122876,42.315922,2022-01-01 15:31:49
"2164",-71.122887,42.315963,2022-01-01 15:31:51
"2165",-71.122899,42.316011,2022-01-01 15:31:52
"2166",-71.12291,42.316048,2022-01-01 15:31:54
"2167",-71.122928,42.316091,2022-01-01 15:31:55
"2168",-71.122947,42.316131,2022-01-01 15:31:57
"2169",-71.122965,42.316172,2022-01-01 15:31:58
"2170",-71.122982,42.316209,2022-01-01 15:32:00
"2171",-71.122995,42.316248,2022-01-01 15:32:01
"2172",-71.12301,42.316287,2022-01-01 15:32:03
"2173",-71.123022,42.316321,2022-01-01 15:32:04
"2174",-71.123034,42.316351,2022-01-01 15:32:05
"2175",-71.123048,42.316395,2022-01-01 15:32:06
"2176",-71.123061,42.316435,2022-01-01 15:32:08
"2177",-71.123064,42.316475,2022-01-01 15:32:09
"2178",-71.123058,42.31651,2022-01-01 15:32:11
"2179",-71.123052,42.316539,2022-01-01 15:32:12
"2180",-71.123047,42.316573,2022-01-01 15:32:14
"2181",-71.123045,42.316581,2022-01-01 15:32:15
"2182",-71.123031,42.316571,2022-01-01 15:32:17
"2183",-71.123036,42.316574,2022-01-01 15:32:18
"2184",-71.123042,42.316577,2022-01-01 15:32:20
"2185",-71.123047,42.31658,2022-01-01 15:32:22
"2186",-71.123052,42.316584,2022-01-01 15:32:23
"2187",-71.123058,42.316587,2022-01-01 15:32:25
"2188",-71.123063,42.31659,2022-01-01 15:32:26
"2189",-71.123069,42.316593,2022-01-01 15:32:27
"2190",-71.123074,42.316596,2022-01-01 15:32:29
"2191",-71.12308,42.316599,2022-01-01 15:32:31
"2192",-71.123085,42.316603,2022-01-01 15:32:32
"2193",-71.123128,42.31665,2022-01-01 15:32:34
"2194",-71.123137,42.316668,2022-01-01 15:32:36
"2195",-71.123132,42.316675,2022-01-01 15:32:37
"2196",-71.123128,42.316681,2022-01-01 15:32:38
"2197",-71.123123,42.316688,2022-01-01 15:32:39
"2198",-71.123118,42.316694,2022-01-01 15:32:40
"2199",-71.123113,42.316701,2022-01-01 15:32:42
"2200",-71.123109,42.316708,2022-01-01 15:32:43
"2201",-71.123104,42.316714,2022-01-01 15:32:44
"2202",-71.123096,42.316741,2022-01-01 15:32:46
"2203",-71.123099,42.31676,2022-01-01 15:32:47
"2204",-71.123106,42.316795,2022-01-01 15:32:49
"2205",-71.123115,42.316827,2022-01-01 15:32:50
"2206",-71.123118,42.316838,2022-01-01 15:32:51
"2207",-71.123125,42.316874,2022-01-01 15:32:52
"2208",-71.123126,42.316886,2022-01-01 15:32:53
"2209",-71.123139,42.316927,2022-01-01 15:32:54
"2210",-71.123145,42.316942,2022-01-01 15:32:55
"2211",-71.123155,42.316981,2022-01-01 15:32:57
"2212",-71.123173,42.317017,2022-01-01 15:32:58
"2213",-71.123185,42.317048,2022-01-01 15:32:59
"2214",-71.1232,42.317086,2022-01-01 15:33:01
"2215",-71.12321,42.317114,2022-01-01 15:33:02
"2216",-71.123226,42.317156,2022-01-01 15:33:03
"2217",-71.123232,42.317172,2022-01-01 15:33:04
"2218",-71.123242,42.3172,2022-01-01 15:33:05
"2219",-71.123261,42.317251,2022-01-01 15:33:07
"2220",-71.123267,42.317268,2022-01-01 15:33:08
"2221",-71.123273,42.317284,2022-01-01 15:33:09
"2222",-71.123292,42.317325,2022-01-01 15:33:10
"2223",-71.123309,42.317356,2022-01-01 15:33:12
"2224",-71.12333,42.317398,2022-01-01 15:33:13
"2225",-71.123344,42.317431,2022-01-01 15:33:15
"2226",-71.123364,42.317473,2022-01-01 15:33:16
"2227",-71.12338,42.317506,2022-01-01 15:33:18
"2228",-71.123399,42.31755,2022-01-01 15:33:20
"2229",-71.123417,42.317579,2022-01-01 15:33:21
"2230",-71.123439,42.317614,2022-01-01 15:33:22
"2231",-71.123447,42.317627,2022-01-01 15:33:23
"2232",-71.12346,42.317654,2022-01-01 15:33:24
"2233",-71.123477,42.317688,2022-01-01 15:33:26
"2234",-71.123488,42.317723,2022-01-01 15:33:27
"2235",-71.123491,42.317734,2022-01-01 15:33:28
"2236",-71.123505,42.31777,2022-01-01 15:33:29
"2237",-71.123511,42.317784,2022-01-01 15:33:30
"2238",-71.123523,42.317817,2022-01-01 15:33:32
"2239",-71.123532,42.317845,2022-01-01 15:33:33
"2240",-71.123546,42.317881,2022-01-01 15:33:34
"2241",-71.123551,42.317894,2022-01-01 15:33:35
"2242",-71.123572,42.317942,2022-01-01 15:33:37
"2243",-71.123585,42.317979,2022-01-01 15:33:38
"2244",-71.123598,42.318015,2022-01-01 15:33:40
"2245",-71.123612,42.318045,2022-01-01 15:33:41
"2246",-71.123623,42.318071,2022-01-01 15:33:42
"2247",-71.123639,42.31811,2022-01-01 15:33:43
"2248",-71.123655,42.318147,2022-01-01 15:33:45
"2249",-71.123672,42.318185,2022-01-01 15:33:46
"2250",-71.123686,42.31822,2022-01-01 15:33:48
"2251",-71.123699,42.318248,2022-01-01 15:33:49
"2252",-71.123719,42.318292,2022-01-01 15:33:50
"2253",-71.123727,42.318312,2022-01-01 15:33:51
"2254",-71.123736,42.318347,2022-01-01 15:33:53
"2255",-71.123744,42.318375,2022-01-01 15:33:54
"2256",-71.123752,42.318407,2022-01-01 15:33:55
"2257",-71.123764,42.318454,2022-01-01 15:33:57
"2258",-71.123776,42.318486,2022-01-01 15:33:58
"2259",-71.123785,42.318528,2022-01-01 15:33:59
"2260",-71.123794,42.318559,2022-01-01 15:34:01
"2261",-71.123801,42.318599,2022-01-01 15:34:02
"2262",-71.123801,42.318632,2022-01-01 15:34:04
"2263",-71.123793,42.318675,2022-01-01 15:34:05
"2264",-71.123781,42.318711,2022-01-01 15:34:07
"2265",-71.123759,42.31875,2022-01-01 15:34:08
"2266",-71.123738,42.318789,2022-01-01 15:34:10
"2267",-71.123713,42.318824,2022-01-01 15:34:11
"2268",-71.12369,42.318859,2022-01-01 15:34:13
"2269",-71.123662,42.318897,2022-01-01 15:34:14
"2270",-71.123639,42.318933,2022-01-01 15:34:16
"2271",-71.123614,42.318966,2022-01-01 15:34:17
"2272",-71.123583,42.319006,2022-01-01 15:34:18
"2273",-71.123563,42.319035,2022-01-01 15:34:20
"2274",-71.12354,42.319065,2022-01-01 15:34:21
"2275",-71.123516,42.319097,2022-01-01 15:34:23
"2276",-71.123494,42.319126,2022-01-01 15:34:24
"2277",-71.123458,42.319168,2022-01-01 15:34:25
"2278",-71.123431,42.319195,2022-01-01 15:34:27
"2279",-71.123397,42.319225,2022-01-01 15:34:28
"2280",-71.123362,42.31925,2022-01-01 15:34:30
"2281",-71.123333,42.319271,2022-01-01 15:34:31
"2282",-71.123287,42.319307,2022-01-01 15:34:32
"2283",-71.123265,42.319324,2022-01-01 15:34:33
"2284",-71.12322,42.319353,2022-01-01 15:34:35
"2285",-71.123184,42.319377,2022-01-01 15:34:36
"2286",-71.123151,42.319399,2022-01-01 15:34:37
"2287",-71.123105,42.319429,2022-01-01 15:34:38
"2288",-71.123062,42.319459,2022-01-01 15:34:40
"2289",-71.123012,42.319495,2022-01-01 15:34:41
"2290",-71.122964,42.319527,2022-01-01 15:34:43
"2291",-71.122902,42.319565,2022-01-01 15:34:44
"2292",-71.122853,42.319594,2022-01-01 15:34:46
"2293",-71.122812,42.319621,2022-01-01 15:34:47
"2294",-71.122781,42.31964,2022-01-01 15:34:48
"2295",-71.122726,42.319676,2022-01-01 15:34:50
"2296",-71.122682,42.319709,2022-01-01 15:34:51
"2297",-71.122644,42.319735,2022-01-01 15:34:53
"2298",-71.1226,42.319764,2022-01-01 15:34:54
"2299",-71.122566,42.319791,2022-01-01 15:34:56
"2300",-71.122533,42.319818,2022-01-01 15:34:57
"2301",-71.122499,42.319843,2022-01-01 15:34:59
"2302",-71.122467,42.319865,2022-01-01 15:35:00
"2303",-71.12244,42.319882,2022-01-01 15:35:01
"2304",-71.122381,42.319922,2022-01-01 15:35:03
"2305",-71.122328,42.319956,2022-01-01 15:35:04
"2306",-71.122282,42.319989,2022-01-01 15:35:06
"2307",-71.122225,42.32003,2022-01-01 15:35:07
"2308",-71.122182,42.320064,2022-01-01 15:35:09
"2309",-71.122135,42.320101,2022-01-01 15:35:10
"2310",-71.122097,42.320136,2022-01-01 15:35:12
"2311",-71.122069,42.320166,2022-01-01 15:35:13
"2312",-71.122023,42.320209,2022-01-01 15:35:15
"2313",-71.121987,42.320246,2022-01-01 15:35:16
"2314",-71.121957,42.320283,2022-01-01 15:35:18
"2315",-71.121935,42.320313,2022-01-01 15:35:19
"2316",-71.121919,42.320338,2022-01-01 15:35:20
"2317",-71.121893,42.320377,2022-01-01 15:35:21
"2318",-71.121871,42.320421,2022-01-01 15:35:23
"2319",-71.121849,42.320467,2022-01-01 15:35:24
"2320",-71.121825,42.320504,2022-01-01 15:35:26
"2321",-71.1218,42.320532,2022-01-01 15:35:27
"2322",-71.121776,42.320556,2022-01-01 15:35:28
"2323",-71.121739,42.3206,2022-01-01 15:35:29
"2324",-71.121709,42.320631,2022-01-01 15:35:31
"2325",-71.121671,42.320663,2022-01-01 15:35:32
"2326",-71.121634,42.32069,2022-01-01 15:35:34
"2327",-71.121601,42.320718,2022-01-01 15:35:35
"2328",-71.121552,42.320756,2022-01-01 15:35:37
"2329",-71.121534,42.320769,2022-01-01 15:35:38
"2330",-71.121515,42.320783,2022-01-01 15:35:39
"2331",-71.121463,42.320823,2022-01-01 15:35:41
"2332",-71.121443,42.320838,2022-01-01 15:35:42
"2333",-71.121422,42.320852,2022-01-01 15:35:43
"2334",-71.121393,42.32087,2022-01-01 15:35:45
"2335",-71.121357,42.320893,2022-01-01 15:35:46
"2336",-71.121314,42.320922,2022-01-01 15:35:48
"2337",-71.121298,42.320935,2022-01-01 15:35:49
"2338",-71.121268,42.320958,2022-01-01 15:35:51
"2339",-71.121228,42.320988,2022-01-01 15:35:52
"2340",-71.121199,42.321013,2022-01-01 15:35:54
"2341",-71.121154,42.321048,2022-01-01 15:35:55
"2342",-71.12112,42.321077,2022-01-01 15:35:57
"2343",-71.121078,42.321111,2022-01-01 15:35:58
"2344",-71.121043,42.321136,2022-01-01 15:36:00
"2345",-71.121002,42.321165,2022-01-01 15:36:01
"2346",-71.120964,42.321191,2022-01-01 15:36:03
"2347",-71.120918,42.321219,2022-01-01 15:36:04
"2348",-71.120869,42.321246,2022-01-01 15:36:06
"2349",-71.120835,42.321262,2022-01-01 15:36:07
"2350",-71.120803,42.321276,2022-01-01 15:36:08
"2351",-71.120749,42.321293,2022-01-01 15:36:09
"2352",-71.120695,42.32131,2022-01-01 15:36:11
"2353",-71.120625,42.321329,2022-01-01 15:36:12
"2354",-71.120566,42.321344,2022-01-01 15:36:14
"2355",-71.120518,42.321346,2022-01-01 15:36:15
"2356",-71.12047,42.321352,2022-01-01 15:36:16
"2357",-71.120413,42.321357,2022-01-01 15:36:17
"2358",-71.120372,42.321358,2022-01-01 15:36:19
"2359",-71.120318,42.321358,2022-01-01 15:36:20
"2360",-71.120277,42.321347,2022-01-01 15:36:22
"2361",-71.120225,42.321339,2022-01-01 15:36:23
"2362",-71.120185,42.32133,2022-01-01 15:36:25
"2363",-71.120126,42.32131,2022-01-01 15:36:26
"2364",-71.120082,42.321296,2022-01-01 15:36:28
"2365",-71.120026,42.321273,2022-01-01 15:36:29
"2366",-71.119985,42.321256,2022-01-01 15:36:31
"2367",-71.11994,42.321232,2022-01-01 15:36:32
"2368",-71.119916,42.321212,2022-01-01 15:36:33
"2369",-71.119887,42.321188,2022-01-01 15:36:35
"2370",-71.119849,42.321147,2022-01-01 15:36:37
"2371",-71.119829,42.321111,2022-01-01 15:36:39
"2372",-71.119823,42.321095,2022-01-01 15:36:40
"2373",-71.119813,42.321057,2022-01-01 15:36:42
"2374",-71.119816,42.321045,2022-01-01 15:36:43
"2375",-71.119819,42.321039,2022-01-01 15:36:45
"2376",-71.119819,42.321038,2022-01-01 15:36:46
"2377",-71.119818,42.321039,2022-01-01 15:36:47
"2378",-71.119816,42.321043,2022-01-01 15:36:48
"2379",-71.119809,42.321046,2022-01-01 15:36:50
"2380",-71.119806,42.321051,2022-01-01 15:36:52
"2381",-71.119805,42.321052,2022-01-01 15:36:53
"2382",-71.119801,42.321054,2022-01-01 15:36:55
"2383",-71.1198,42.321054,2022-01-01 15:36:56
"2384",-71.119799,42.321057,2022-01-01 15:36:57
"2385",-71.119806,42.321076,2022-01-01 15:36:59
"2386",-71.119812,42.321086,2022-01-01 15:37:00
"2387",-71.119834,42.321092,2022-01-01 15:37:02
"2388",-71.119878,42.321087,2022-01-01 15:37:04
"2389",-71.119899,42.321088,2022-01-01 15:37:05
"2390",-71.119916,42.32109,2022-01-01 15:37:06
"2391",-71.119879,42.321069,2022-01-01 15:37:07
"2392",-71.119866,42.321061,2022-01-01 15:37:08
"2393",-71.119898,42.321033,2022-01-01 15:37:10
"2394",-71.119907,42.321022,2022-01-01 15:37:11
"2395",-71.119926,42.320984,2022-01-01 15:37:12
"2396",-71.119933,42.320966,2022-01-01 15:37:13
"2397",-71.119945,42.320919,2022-01-01 15:37:15
"2398",-71.119948,42.320902,2022-01-01 15:37:16
"2399",-71.119952,42.320885,2022-01-01 15:37:17
"2400",-71.119949,42.320848,2022-01-01 15:37:19
"2401",-71.119948,42.32081,2022-01-01 15:37:20
"2402",-71.119948,42.320799,2022-01-01 15:37:21
"2403",-71.119948,42.320767,2022-01-01 15:37:22
"2404",-71.119935,42.320721,2022-01-01 15:37:24
"2405",-71.11993,42.320705,2022-01-01 15:37:25
"2406",-71.119925,42.32069,2022-01-01 15:37:26
"2407",-71.119911,42.320652,2022-01-01 15:37:28
"2408",-71.119896,42.320612,2022-01-01 15:37:29
"2409",-71.119883,42.320571,2022-01-01 15:37:30
"2410",-71.119866,42.32052,2022-01-01 15:37:31
"2411",-71.119847,42.320476,2022-01-01 15:37:33
"2412",-71.119836,42.320442,2022-01-01 15:37:34
"2413",-71.119832,42.320407,2022-01-01 15:37:35
"2414",-71.119845,42.320369,2022-01-01 15:37:36
"2415",-71.119864,42.320334,2022-01-01 15:37:38
"2416",-71.119884,42.320287,2022-01-01 15:37:39
"2417",-71.119902,42.320246,2022-01-01 15:37:41
"2418",-71.119931,42.3202,2022-01-01 15:37:42
"2419",-71.119961,42.320167,2022-01-01 15:37:44
"2420",-71.119987,42.320144,2022-01-01 15:37:45
"2421",-71.120018,42.320117,2022-01-01 15:37:46
"2422",-71.120053,42.320087,2022-01-01 15:37:48
"2423",-71.120099,42.320052,2022-01-01 15:37:49
"2424",-71.120134,42.320019,2022-01-01 15:37:51
"2425",-71.120167,42.319986,2022-01-01 15:37:52
"2426",-71.120195,42.319957,2022-01-01 15:37:53
"2427",-71.120223,42.319932,2022-01-01 15:37:55
"2428",-71.120255,42.319899,2022-01-01 15:37:56
"2429",-71.120276,42.319871,2022-01-01 15:37:58
"2430",-71.120305,42.319837,2022-01-01 15:37:59
"2431",-71.120328,42.319808,2022-01-01 15:38:01
"2432",-71.120348,42.319774,2022-01-01 15:38:02
"2433",-71.120371,42.319735,2022-01-01 15:38:04
"2434",-71.120392,42.319693,2022-01-01 15:38:05
"2435",-71.120407,42.319655,2022-01-01 15:38:07
"2436",-71.120418,42.319621,2022-01-01 15:38:08
"2437",-71.120425,42.319582,2022-01-01 15:38:09
"2438",-71.120431,42.319541,2022-01-01 15:38:10
"2439",-71.120434,42.319501,2022-01-01 15:38:12
"2440",-71.12044,42.319457,2022-01-01 15:38:13
"2441",-71.120445,42.319418,2022-01-01 15:38:15
"2442",-71.120451,42.319372,2022-01-01 15:38:16
"2443",-71.120456,42.319333,2022-01-01 15:38:18
"2444",-71.120458,42.319287,2022-01-01 15:38:19
"2445",-71.120457,42.319249,2022-01-01 15:38:21
"2446",-71.120448,42.319208,2022-01-01 15:38:22
"2447",-71.120438,42.31917,2022-01-01 15:38:24
"2448",-71.120416,42.319133,2022-01-01 15:38:25
"2449",-71.120383,42.319087,2022-01-01 15:38:27
"2450",-71.120368,42.319071,2022-01-01 15:38:28
"2451",-71.120353,42.319056,2022-01-01 15:38:29
"2452",-71.120323,42.319037,2022-01-01 15:38:30
"2453",-71.12029,42.319021,2022-01-01 15:38:31
"2454",-71.12025,42.319005,2022-01-01 15:38:33
"2455",-71.1202,42.318993,2022-01-01 15:38:34
"2456",-71.120152,42.318984,2022-01-01 15:38:36
"2457",-71.120108,42.318982,2022-01-01 15:38:37
"2458",-71.120069,42.318979,2022-01-01 15:38:38
"2459",-71.12002,42.318975,2022-01-01 15:38:39
"2460",-71.119976,42.318976,2022-01-01 15:38:41
"2461",-71.119916,42.318979,2022-01-01 15:38:42
"2462",-71.119871,42.318979,2022-01-01 15:38:44
"2463",-71.119818,42.318982,2022-01-01 15:38:45
"2464",-71.119776,42.318985,2022-01-01 15:38:47
"2465",-71.119729,42.318988,2022-01-01 15:38:48
"2466",-71.119673,42.318991,2022-01-01 15:38:50
"2467",-71.119632,42.318995,2022-01-01 15:38:51
"2468",-71.119568,42.318998,2022-01-01 15:38:52
"2469",-71.119538,42.319,2022-01-01 15:38:53
"2470",-71.119489,42.319003,2022-01-01 15:38:55
"2471",-71.119433,42.319006,2022-01-01 15:38:56
"2472",-71.119379,42.319008,2022-01-01 15:38:58
"2473",-71.119326,42.319012,2022-01-01 15:38:59
"2474",-71.119276,42.319016,2022-01-01 15:39:01
"2475",-71.119212,42.319018,2022-01-01 15:39:02
"2476",-71.119155,42.319022,2022-01-01 15:39:03
"2477",-71.1191,42.319026,2022-01-01 15:39:05
"2478",-71.119033,42.319033,2022-01-01 15:39:06
"2479",-71.118972,42.319042,2022-01-01 15:39:08
"2480",-71.118891,42.319054,2022-01-01 15:39:10
"2481",-71.118841,42.319061,2022-01-01 15:39:11
"2482",-71.1188,42.319067,2022-01-01 15:39:12
"2483",-71.118733,42.319091,2022-01-01 15:39:14
"2484",-71.118689,42.319093,2022-01-01 15:39:15
"2485",-71.118674,42.319095,2022-01-01 15:39:16
"2486",-71.118633,42.319102,2022-01-01 15:39:17
"2487",-71.11862,42.319104,2022-01-01 15:39:18
"2488",-71.11858,42.319115,2022-01-01 15:39:20
"2489",-71.118573,42.319122,2022-01-01 15:39:22
"2490",-71.118569,42.319132,2022-01-01 15:39:24
"2491",-71.118561,42.319138,2022-01-01 15:39:26
"2492",-71.118559,42.319138,2022-01-01 15:39:27
"2493",-71.118555,42.319139,2022-01-01 15:39:28
"2494",-71.118556,42.319135,2022-01-01 15:39:30
"2495",-71.118558,42.319132,2022-01-01 15:39:31
"2496",-71.118567,42.319124,2022-01-01 15:39:33
"2497",-71.118576,42.319119,2022-01-01 15:39:35
"2498",-71.11858,42.319118,2022-01-01 15:39:36
"2499",-71.118569,42.319122,2022-01-01 15:39:38
"2500",-71.11855,42.31912,2022-01-01 15:39:40
"2501",-71.118519,42.319117,2022-01-01 15:39:42
"2502",-71.11848,42.319115,2022-01-01 15:39:44
"2503",-71.118462,42.319114,2022-01-01 15:39:45
"2504",-71.118432,42.319112,2022-01-01 15:39:47
"2505",-71.118413,42.319111,2022-01-01 15:39:48
"2506",-71.118388,42.319106,2022-01-01 15:39:50
"2507",-71.11838,42.319103,2022-01-01 15:39:51
"2508",-71.11834,42.319091,2022-01-01 15:39:53
"2509",-71.118303,42.319077,2022-01-01 15:39:54
"2510",-71.11826,42.31906,2022-01-01 15:39:56
"2511",-71.118226,42.319044,2022-01-01 15:39:57
"2512",-71.118216,42.319033,2022-01-01 15:39:59
"2513",-71.118193,42.319017,2022-01-01 15:40:00
"2514",-71.118148,42.318993,2022-01-01 15:40:01
"2515",-71.11813,42.318982,2022-01-01 15:40:02
"2516",-71.118105,42.318968,2022-01-01 15:40:03
"2517",-71.118084,42.318955,2022-01-01 15:40:05
"2518",-71.11804,42.318931,2022-01-01 15:40:06
"2519",-71.118022,42.318922,2022-01-01 15:40:07
"2520",-71.117983,42.3189,2022-01-01 15:40:08
"2521",-71.117939,42.318874,2022-01-01 15:40:09
"2522",-71.117901,42.318852,2022-01-01 15:40:10
"2523",-71.117856,42.318822,2022-01-01 15:40:12
"2524",-71.117828,42.318799,2022-01-01 15:40:13
"2525",-71.117798,42.318774,2022-01-01 15:40:14
"2526",-71.117764,42.318753,2022-01-01 15:40:15
"2527",-71.11772,42.318734,2022-01-01 15:40:16
"2528",-71.117686,42.318723,2022-01-01 15:40:17
